dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
letter,f1,entropic,logarithmic,5.5925920605659485e-05,0.008221110329031944,True,0.7849462365591398,0.003951623614761424
letter,f1,entropic,lorentzian,0.0006084088236093521,0.07057542353868484,False,0.6860215053763441,0.001896957986045944
letter,f1,entropic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.019082117708932866
letter,f1,entropic,quartic_spline,0.2710056286305189,1.0,False,0.23440860215053763,0.0006140112077390736
letter,f1,entropic,radial,0.5962724972882395,1.0,False,0.11264367816091954,0.00020202072482444766
letter,f1,entropic,rational_quadratic,0.0005548261106014252,0.06491465494036674,False,0.6903225806451613,0.002459926451590766
letter,f1,entropic,rbf_gaussian,0.6701805889606476,1.0,False,-0.09247311827956989,-0.0003077963251976179
letter,f1,entropic,shepard,0.583757072687149,1.0,False,0.11827956989247312,0.0005547708593973688
letter,f1,entropic,sigmoidal,0.9676735773682594,1.0,False,0.010752688172043012,2.4980413159236825e-05
letter,f1,entropic,softmax_radial,0.6120056137442589,1.0,False,0.10967741935483871,0.00027358539105326596
letter,f1,entropic,student_t,7.056817412376404e-05,0.010161817073822021,True,0.7763440860215054,0.003686813620534579
letter,f1,entropic,wendland_c2,0.06666470877826214,1.0,False,0.3849462365591398,0.0009111862586999031
letter,f1,gen_exponential,harmonic,9.313225746154785e-09,1.7043203115463257e-06,True,0.9870967741935484,0.006825086328893892
letter,f1,gen_exponential,inverse_multiquadratic,7.994472980499268e-06,0.0012471377849578857,True,0.8494623655913979,0.0037983165165140775
letter,f1,gen_exponential,laplacian,0.6120056137442589,1.0,False,0.10967741935483871,0.0001743160660047094
letter,f1,gen_exponential,logarithmic,4.421919584274292e-06,0.0006986632943153381,True,0.8666666666666667,0.003852354289712867
letter,f1,gen_exponential,lorentzian,0.0032229889184236526,0.30296095833182335,False,0.6,0.0017976886609973874
letter,f1,gen_exponential,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.01898284838388431
letter,f1,gen_exponential,quartic_spline,0.18396909348666668,1.0,False,0.2817204301075269,0.000514741882690517
letter,f1,gen_exponential,radial,0.3598779272288084,1.0,False,0.1956989247311828,0.0001027513997758911
letter,f1,gen_exponential,rational_quadratic,0.0018640067428350449,0.18640067428350449,False,0.6301075268817204,0.0023606571265422094
letter,f1,gen_exponential,rbf_gaussian,0.5291051845997572,1.0,False,-0.13548387096774195,-0.00040706565024617447
letter,f1,gen_exponential,shepard,0.5027610473334789,1.0,False,0.14408602150537633,0.00045550153434881224
letter,f1,gen_exponential,sigmoidal,0.871207794174552,1.0,False,-0.03655913978494624,-7.428891188931974e-05
letter,f1,gen_exponential,softmax_radial,0.6120056137442589,1.0,False,0.10967741935483871,0.0001743160660047094
letter,f1,gen_exponential,student_t,1.0609626770019531e-05,0.0016338825225830078,True,0.8408602150537634,0.0035875442954860226
letter,f1,gen_exponential,wendland_c2,0.1641840822994709,1.0,False,0.2946236559139785,0.0008119169336513465
letter,f1,harmonic,inverse_multiquadratic,0.00046010687947273254,0.05567293241620064,False,-0.6989247311827957,-0.003026769812379815
letter,f1,harmonic,laplacian,4.6566128730773926e-08,8.149072527885437e-06,True,-0.9655913978494624,-0.006650770262889183
letter,f1,harmonic,logarithmic,0.0006084088236093521,0.07057542353868484,False,-0.6860215053763441,-0.0029727320391810252
letter,f1,harmonic,lorentzian,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.005027397667896505
letter,f1,harmonic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.012157762054990418
letter,f1,harmonic,quartic_spline,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.006310344446203375
letter,f1,harmonic,radial,1.30385160446167e-08,2.3730099201202393e-06,True,-0.9827956989247312,-0.006722334929118001
letter,f1,harmonic,rational_quadratic,1.6838312149047852e-06,0.00026772916316986084,True,-0.8924731182795699,-0.004464429202351683
letter,f1,harmonic,rbf_gaussian,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.007232151979140067
letter,f1,harmonic,shepard,5.587935447692871e-09,1.0281801223754883e-06,True,-0.9913978494623656,-0.00636958479454508
letter,f1,harmonic,sigmoidal,1.30385160446167e-07,2.203509211540222e-05,True,-0.9483870967741935,-0.006899375240783212
letter,f1,harmonic,softmax_radial,4.6566128730773926e-08,8.149072527885437e-06,True,-0.9655913978494624,-0.006650770262889183
letter,f1,harmonic,student_t,0.00016989745199680328,0.02327595092356205,True,-0.7419354838709677,-0.0032375420334078697
letter,f1,harmonic,wendland_c2,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.006013169395242546
letter,f1,inverse_multiquadratic,laplacian,0.00020912662148475647,0.02844122052192688,True,-0.7333333333333333,-0.003624000450509368
letter,f1,inverse_multiquadratic,logarithmic,0.26039294361048326,1.0,False,0.4222222222222222,5.403777319878955e-05
letter,f1,inverse_multiquadratic,lorentzian,0.047259049490094185,1.0,False,-0.4150537634408602,-0.00200062785551669
letter,f1,inverse_multiquadratic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.015184531867370232
letter,f1,inverse_multiquadratic,quartic_spline,0.00023163668811321259,0.03034440614283085,True,-0.7290322580645161,-0.0032835746338235605
letter,f1,inverse_multiquadratic,radial,0.00023163668811321259,0.03034440614283085,True,-0.7290322580645161,-0.0036955651167381864
letter,f1,inverse_multiquadratic,rational_quadratic,0.0061949919909238815,0.5513542871922255,False,-0.5612903225806452,-0.0014376593899718682
letter,f1,inverse_multiquadratic,rbf_gaussian,2.6885420083999634e-05,0.004032813012599945,True,-0.810752688172043,-0.004205382166760252
letter,f1,inverse_multiquadratic,shepard,2.60770320892334e-08,4.667788743972778e-06,True,-0.9741935483870968,-0.0033428149821652653
letter,f1,inverse_multiquadratic,sigmoidal,0.0001528710126876831,0.02109619975090027,True,-0.7462365591397849,-0.0038726054284033973
letter,f1,inverse_multiquadratic,softmax_radial,0.00020912662148475647,0.02844122052192688,True,-0.7333333333333333,-0.003624000450509368
letter,f1,inverse_multiquadratic,student_t,0.04085984371280629,1.0,False,-0.696969696969697,-0.00021077222102805493
letter,f1,inverse_multiquadratic,wendland_c2,0.0015832837671041489,0.16624479554593563,False,-0.6387096774193548,-0.002986399582862731
letter,f1,laplacian,logarithmic,0.00012333691120147705,0.017637178301811218,True,0.7548387096774194,0.0036780382237081577
letter,f1,laplacian,lorentzian,0.010598260909318924,0.8690573945641518,False,0.5268817204301075,0.001623372594992678
letter,f1,laplacian,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.0188085323178796
letter,f1,laplacian,quartic_spline,0.7456546742469072,1.0,False,0.07096774193548387,0.0003404258166858076
letter,f1,laplacian,radial,1.0,1.0,False,-0.002150537634408602,-7.15646662288183e-05
letter,f1,laplacian,rational_quadratic,0.001718590036034584,0.17701477371156216,False,0.6344086021505376,0.0021863410605375
letter,f1,laplacian,rbf_gaussian,0.19807579927146435,1.0,False,-0.2731182795698925,-0.0005813817162508839
letter,f1,laplacian,shepard,0.761065473780036,1.0,False,0.06666666666666667,0.00028118546834410285
letter,f1,laplacian,sigmoidal,0.871207794174552,1.0,False,-0.03655913978494624,-0.00024860497789402913
letter,f1,laplacian,softmax_radial,1.0,1.0,False,0.0,0.0
letter,f1,laplacian,student_t,0.00023163668811321259,0.03034440614283085,True,0.7290322580645161,0.003413228229481313
letter,f1,laplacian,wendland_c2,0.24494642950594425,1.0,False,0.24731182795698925,0.0006376008676466371
letter,f1,logarithmic,lorentzian,0.044907208532094955,1.0,False,-0.41935483870967744,-0.0020546656287154796
letter,f1,logarithmic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.015130494094171443
letter,f1,logarithmic,quartic_spline,0.000283263623714447,0.03512468934059143,True,-0.7204301075268817,-0.00333761240702235
letter,f1,logarithmic,radial,0.00023163668811321259,0.03034440614283085,True,-0.7290322580645161,-0.003749602889936976
letter,f1,logarithmic,rational_quadratic,0.004338232800364494,0.394779184833169,False,-0.5827956989247312,-0.0014916971631706577
letter,f1,logarithmic,rbf_gaussian,1.597777009010315e-05,0.0024286210536956787,True,-0.8279569892473119,-0.0042594199399590416
letter,f1,logarithmic,shepard,1.30385160446167e-08,2.3730099201202393e-06,True,-0.9827956989247312,-0.003396852755364055
letter,f1,logarithmic,sigmoidal,0.00012333691120147705,0.017637178301811218,True,-0.7548387096774194,-0.003926643201602187
