timestamp,dataset,metric,basis_x,combo_x,n_x,mean_x,basis_y,combo_y,n_y,mean_y,n_paired,seed_mismatch,mean_diff_x_minus_y,wilcoxon_stat,wilcoxon_p,wilcoxon_effect_r,nadeau_bengio_t,nadeau_bengio_p,wilcoxon_p_holm,significativo_apos_correcao
2026-08-30T05:50:10.331646+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,gen_exponential,"epsilon=1.0,k=10,p=2.0",30,0.974211975259383,30,30,0.00028657103867189,68.0,0.6865343870992844,0.09787830927390027,0.03926607618800302,0.968947329562081,1.0,False
2026-08-30T05:50:10.359304+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,harmonic,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:10.386196+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,inverse_multiquadratic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.002803573710001554,33.5,0.13183043236050992,0.38908580814619986,0.40766258260901195,0.6865153519687179,1.0,False
2026-08-30T05:50:10.414305+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,laplacian,"epsilon=1.0,k=20",30,0.9720383612255595,30,30,0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:10.441764+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,logarithmic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.002803573710001554,33.5,0.13183043236050992,0.38908580814619986,0.40766258260901195,0.6865153519687179,1.0,False
2026-08-30T05:50:10.468497+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,lorentzian,k=10,30,0.9726071366137166,30,30,0.0018914096843381633,46.0,0.42578088400579206,0.20563790297830808,0.30995229707649635,0.7588136850088663,1.0,False
2026-08-30T05:50:10.495896+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,multiquadratic,"c=0.1,k=5",30,0.9716949725880534,30,30,0.002803573710001554,33.5,0.13183043236050992,0.38908580814619986,0.40766258260901195,0.6865153519687179,1.0,False
2026-08-30T05:50:10.522516+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,quartic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,0.0,,,,,,,False
2026-08-30T05:50:10.551015+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,radial,"k=5,z=4.0",30,0.9716949725880534,30,30,0.002803573710001554,33.5,0.13183043236050992,0.38908580814619986,0.40766258260901195,0.6865153519687179,1.0,False
2026-08-30T05:50:10.579427+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,rational_quadratic,"alpha=2.0,k=20,l=0.1",30,0.97282019190655,30,30,0.0016783543915049142,67.5,0.6683235265193914,0.1039143892824762,0.21503939465244507,0.831241732514201,1.0,False
2026-08-30T05:50:10.605944+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,rbf_gaussian,"epsilon=1.0,k=10",30,0.974211975259383,30,30,0.00028657103867189,68.0,0.6865343870992844,0.09787830927390027,0.03926607618800302,0.968947329562081,1.0,False
2026-08-30T05:50:10.632521+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,shepard,"k=20,z=4.0",30,0.97282019190655,30,30,0.0016783543915049142,67.5,0.6683235265193914,0.1039143892824762,0.21503939465244507,0.831241732514201,1.0,False
2026-08-30T05:50:10.659162+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,sigmoidal,"alpha=5.0,c=2.0,k=10",30,0.9748706046521174,30,30,-0.00037205835406247295,64.5,0.856025312107952,0.04535901648203661,-0.05152830514897385,0.9592578475173834,1.0,False
2026-08-30T05:50:10.686088+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,softmax_radial,"beta=1.0,k=20",30,0.9720383612255595,30,30,0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:10.712547+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,student_t,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:10.738684+00:00,breast_cancer,f1,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,wendland_c2,"h=5.0,k=15",30,0.9738449515268129,30,30,0.0006535947712418277,0.0,0.31731050786291415,1.0,0.48038446141526137,0.6345580711906083,1.0,False
2026-08-30T05:50:10.763311+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,gen_exponential,"epsilon=1.0,k=10,p=2.0",30,0.974211975259383,30,30,0.0,,,,,,,False
2026-08-30T05:50:10.789583+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,harmonic,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.002173614033823375,113.0,0.930645889586555,0.018991990677262517,0.28014527872319744,0.7813547475653104,1.0,False
